AGNo,timeOfDay,kWAvg,kWMedian,kWMax,kWMin
21,1970-01-02T00:45Z,0.45304093406593376,0.4116,1.5494,0.1593
21,1970-01-02T01:00Z,0.46140027472527473,0.40745,1.8234,0.1646
21,1970-01-02T01:15Z,0.45677554945054955,0.41315,1.6895,0.1729
21,1970-01-02T01:30Z,0.4632601648351646,0.40535,2.0209,0.157
21,1970-01-02T01:45Z,0.46402060439560444,0.41685,1.8229,0.1626
21,1970-01-02T02:00Z,0.48448379120879076,0.437,1.9104,0.1888
21,1970-01-02T02:15Z,0.503331318681319,0.4464,1.8265,0.1859
21,1970-01-02T02:30Z,0.5247843406593409,0.46775,1.9292,0.2193
21,1970-01-02T02:45Z,0.5521704109589043,0.5012,1.8156,0.2171
21,1970-01-02T03:00Z,0.5978876712328768,0.5497,2.0128,0.227
21,1970-01-02T03:15Z,0.6112876712328766,0.5703,1.9088,0.2394
21,1970-01-02T03:30Z,0.6169243835616444,0.5706,2.0205,0.237
21,1970-01-02T03:45Z,0.6537646575342471,0.5967,1.9935,0.2688
21,1970-01-02T04:00Z,0.681445205479452,0.6351,1.8084,0.279
21,1970-01-02T04:15Z,0.6770076712328768,0.6399,1.724,0.2581
21,1970-01-02T04:30Z,0.6795594520547944,0.6474,1.7098,0.2617
21,1970-01-02T04:45Z,0.6861545205479449,0.6333,1.7133,0.3273
21,1970-01-01T05:00Z,0.6849821917808221,0.655,1.6659,0.2966
21,1970-01-01T05:15Z,0.6940945205479452,0.6574,1.5337,0.3529
21,1970-01-01T05:30Z,0.6993794520547945,0.6703,1.8699,0.3362
21,1970-01-01T05:45Z,0.7152465753424656,0.6714,1.8751,0.3149
21,1970-01-01T06:00Z,0.7196369863013697,0.6776,1.8247,0.3292
21,1970-01-01T06:15Z,0.7327375342465746,0.6871,2.0355,0.2834
21,1970-01-01T06:30Z,0.7118939726027397,0.67,1.9238,0.2647
21,1970-01-01T06:45Z,0.6973923287671234,0.6437,1.6616,0.2639
21,1970-01-01T07:00Z,0.6879823691460056,0.6396,1.6529,0.303
21,1970-01-01T07:15Z,0.6685181818181819,0.6193,1.6408,0.2626
21,1970-01-01T07:30Z,0.6338022038567495,0.5828,1.7433,0.2312
21,1970-01-01T07:45Z,0.6007066115702481,0.547,1.5292,0.2435
21,1970-01-01T08:00Z,0.5677950953678473,0.5265,1.4718,0.2258
21,1970-01-01T08:15Z,0.5424956403269755,0.5068,1.5488,0.1971
21,1970-01-01T08:30Z,0.5011986376021795,0.4568,1.2818,0.1998
21,1970-01-01T08:45Z,0.46837138964577657,0.4264,1.6555,0.1819
21,1970-01-01T09:00Z,0.43526575342465773,0.3968,1.2977,0.1542
21,1970-01-01T09:15Z,0.4050309589041098,0.3669,1.3484,0.1418
21,1970-01-01T09:30Z,0.3793723287671235,0.3443,1.175,0.1321
21,1970-01-01T09:45Z,0.3636180821917807,0.318,1.239,0.1382
22,1970-01-01T10:00Z,0.4230358904109589,0.4066,0.9149,0.1953
22,1970-01-01T10:15Z,0.3996134246575345,0.3641,0.9446,0.1878
22,1970-01-01T10:30Z,0.38102273972602735,0.3492,1.0986,0.1522
22,1970-01-01T10:45Z,0.3620783561643835,0.3367,0.9301,0.1641
22,1970-01-01T11:00Z,0.34750054794520535,0.3244,0.7975,0.155
22,1970-01-01T11:15Z,0.3328482191780821,0.3066,1.0545,0.16
22,1970-01-01T11:30Z,0.3225024657534249,0.2991,0.9459,0.1681
22,1970-01-01T11:45Z,0.3188999999999999,0.2921,0.8333,0.1436
22,1970-01-01T12:00Z,0.3121295890410959,0.2842,0.8536,0.152
22,1970-01-01T12:15Z,0.3132821917808219,0.2861,0.7994,0.1527
22,1970-01-01T12:30Z,0.30679506849315047,0.2746,0.7914,0.1508
22,1970-01-01T12:45Z,0.3054783561643835,0.2798,0.8047,0.1553
22,1970-01-01T13:00Z,0.30374520547945183,0.2788,0.9377,0.1552
22,1970-01-01T13:15Z,0.30394986301369864,0.2759,0.8017,0.1508
22,1970-01-01T13:30Z,0.3013427397260272,0.2772,0.733,0.1419
22,1970-01-01T13:45Z,0.3021747945205482,0.2808,0.7743,0.1487
22,1970-01-01T14:00Z,0.29866191780821894,0.276,1.0103,0.1561
22,1970-01-01T14:15Z,0.3074334246575341,0.2878,0.837,0.149
22,1970-01-01T14:30Z,0.30988767123287675,0.2841,0.7778,0.1533
22,1970-01-01T14:45Z,0.308682191780822,0.2883,1.0192,0.1444
22,1970-01-01T15:00Z,0.3215753424657531,0.3017,1.0639,0.1438
22,1970-01-01T15:15Z,0.32571780821917806,0.3047,0.8896,0.1539
22,1970-01-01T15:30Z,0.34478109589041095,0.326,0.8951,0.1624
22,1970-01-01T15:45Z,0.37194027397260254,0.3523,1.0138,0.1605
22,1970-01-01T16:00Z,0.40296684931506865,0.3746,1.0338,0.1704
22,1970-01-01T16:15Z,0.4257827397260274,0.3957,0.9936,0.1867
22,1970-01-01T16:30Z,0.45883342465753424,0.4477,1.1373,0.1846
22,1970-01-01T16:45Z,0.488175890410959,0.4581,1.436,0.1979
22,1970-01-01T17:00Z,0.5186898630136985,0.4901,1.5706,0.2172
22,1970-01-01T17:15Z,0.536373150684931,0.5101,1.6535,0.2569
22,1970-01-01T17:30Z,0.5524545205479453,0.5229,1.6558,0.2016
22,1970-01-01T17:45Z,0.5541868493150686,0.5208,1.6973,0.2132
22,1970-01-01T18:00Z,0.5576873972602737,0.543,1.4697,0.2799
22,1970-01-01T18:15Z,0.5789441095890411,0.559,1.4331,0.233
22,1970-01-01T18:30Z,0.5652353424657538,0.5348,1.5155,0.2114
22,1970-01-01T18:45Z,0.5834065753424659,0.5408,1.3564,0.2477
22,1970-01-01T19:00Z,0.5754249315068494,0.5374,1.4015,0.2272
22,1970-01-01T19:15Z,0.5760613698630137,0.5323,1.3016,0.2424
22,1970-01-01T19:30Z,0.5624958791208792,0.5128,1.3329,0.228
22,1970-01-01T19:45Z,0.5755065934065935,0.53285,1.3887,0.2664
22,1970-01-01T20:00Z,0.5583785714285714,0.5144500000000001,1.3288,0.2356
22,1970-01-01T20:15Z,0.561673076923077,0.522,1.4375,0.1912
22,1970-01-01T20:30Z,0.5502708791208794,0.495,1.6215,0.2118
22,1970-01-01T20:45Z,0.543029945054945,0.4917,1.6636,0.2313
22,1970-01-01T21:00Z,0.5419274725274723,0.4854,1.6289,0.2413
22,1970-01-01T21:15Z,0.5343925824175823,0.48109999999999997,1.1967,0.2409
22,1970-01-01T21:30Z,0.5345799450549452,0.49185,1.3132,0.2223
22,1970-01-01T21:45Z,0.5342277472527475,0.47785,1.4686,0.2118
22,1970-01-01T22:00Z,0.5205829670329671,0.47809999999999997,1.5087,0.1975
22,1970-01-01T22:15Z,0.5140637362637365,0.46255,1.3227,0.2235
22,1970-01-01T22:30Z,0.5202920329670326,0.47085,1.3509,0.2396
22,1970-01-01T22:45Z,0.5196313186813185,0.467,1.291,0.2182
22,1970-01-01T23:00Z,0.5102321428571428,0.45345,1.2593,0.2463
22,1970-01-01T23:15Z,0.5183741758241762,0.46955,1.4117,0.231
22,1970-01-01T23:30Z,0.5181557692307693,0.4828,1.7523,0.2091
22,1970-01-01T23:45Z,0.5204829670329669,0.47825,1.6557,0.2328
22,1970-01-02,0.5214398351648354,0.47885,1.4998,0.2466
22,1970-01-02T00:15Z,0.518043956043956,0.46915,1.6472,0.2192
22,1970-01-02T00:30Z,0.5321340659340659,0.46945000000000003,1.465,0.2247
22,1970-01-02T00:45Z,0.5286846153846155,0.47575,1.9474,0.196
22,1970-01-02T01:00Z,0.5289607142857142,0.47275,1.9113,0.2281
22,1970-01-02T01:15Z,0.5381763736263743,0.4772,1.7656,0.259
22,1970-01-02T01:30Z,0.5374109890109887,0.49005,1.7604,0.207
22,1970-01-02T01:45Z,0.5526442307692306,0.4982,1.9791,0.254
22,1970-01-02T02:00Z,0.5703675824175825,0.52875,1.9761,0.2366
22,1970-01-02T02:15Z,0.5804486263736267,0.55025,1.8669,0.2308
22,1970-01-02T02:30Z,0.6159956043956046,0.5688500000000001,1.9004,0.2881
22,1970-01-02T02:45Z,0.6279032876712337,0.5793,2.0738,0.2906
22,1970-01-02T03:00Z,0.6463767123287668,0.6024,2.0155,0.2701
22,1970-01-02T03:15Z,0.6686547945205473,0.6346,1.9322,0.327
22,1970-01-02T03:30Z,0.6800852054794527,0.6465,1.9502,0.2778
22,1970-01-02T03:45Z,0.7064353424657538,0.6788,1.6162,0.2728
22,1970-01-02T04:00Z,0.7223446575342467,0.6935,1.8832,0.3194
22,1970-01-02T04:15Z,0.7402498630136984,0.7042,1.7277,0.3372
22,1970-01-02T04:30Z,0.747510136986301,0.7249,1.4646,0.2893
22,1970-01-02T04:45Z,0.7744186301369863,0.7488,1.6642,0.2957
22,1970-01-01T05:00Z,0.7762380821917811,0.7448,1.5868,0.3548
22,1970-01-01T05:15Z,0.782598082191781,0.7546,1.5523,0.3371
22,1970-01-01T05:30Z,0.7930991780821914,0.7701,1.8721,0.3178
22,1970-01-01T05:45Z,0.7924602739726021,0.7721,1.7392,0.3569
22,1970-01-01T06:00Z,0.8025331506849314,0.7885,1.7073,0.3263
22,1970-01-01T06:15Z,0.805520273972603,0.786,1.6648,0.3411
22,1970-01-01T06:30Z,0.7946139726027398,0.7764,1.7429,0.2782
22,1970-01-01T06:45Z,0.7740871232876707,0.7497,1.4127,0.335
22,1970-01-01T07:00Z,0.7708509641873275,0.7427,1.5075,0.3132
22,1970-01-01T07:15Z,0.7535680440771355,0.7233,1.5102,0.318
22,1970-01-01T07:30Z,0.7390537190082648,0.7069,1.5582,0.3242
22,1970-01-01T07:45Z,0.7052344352617083,0.6873,1.5485,0.344
22,1970-01-01T08:00Z,0.6754329700272479,0.6481,1.4032,0.3269
22,1970-01-01T08:15Z,0.6400907356948224,0.6166,1.426,0.2913
22,1970-01-01T08:30Z,0.6084820163487731,0.59,1.248,0.2507
22,1970-01-01T08:45Z,0.5735940054495908,0.5496,1.2592,0.271
22,1970-01-01T09:00Z,0.5328260273972603,0.5082,1.1504,0.2433
22,1970-01-01T09:15Z,0.5046517808219182,0.4706,1.1128,0.2038
22,1970-01-01T09:30Z,0.47558931506849295,0.442,1.1409,0.1663
22,1970-01-01T09:45Z,0.4422339726027397,0.4166,1.0176,0.2131
23,1970-01-01T10:00Z,0.5372402739726028,0.4307,1.7352,0.1912
23,1970-01-01T10:15Z,0.5073178082191785,0.3991,1.6437,0.1807
23,1970-01-01T10:30Z,0.485774520547945,0.3882,1.5613,0.1561
23,1970-01-01T10:45Z,0.4693041095890407,0.3626,1.4823,0.1273
23,1970-01-01T11:00Z,0.4482120547945203,0.3381,1.6011,0.1448
23,1970-01-01T11:15Z,0.42812273972602727,0.326,1.5948,0.1482
23,1970-01-01T11:30Z,0.4203679452054795,0.3078,1.4937,0.1407
23,1970-01-01T11:45Z,0.4102868493150683,0.3023,1.5101,0.1329
23,1970-01-01T12:00Z,0.39585835616438314,0.2892,1.5409,0.1202
23,1970-01-01T12:15Z,0.3932594520547946,0.2785,1.4132,0.1373
23,1970-01-01T12:30Z,0.38756520547945195,0.2827,1.5257,0.1255
23,1970-01-01T12:45Z,0.37921123287671277,0.2673,1.2943,0.1343
23,1970-01-01T13:00Z,0.3633326027397261,0.2571,1.4621,0.1244
23,1970-01-01T13:15Z,0.3646454794520544,0.2518,1.4048,0.1094
23,1970-01-01T13:30Z,0.3563945205479453,0.252,1.3122,0.1161
23,1970-01-01T13:45Z,0.3533800000000001,0.2424,1.363,0.121
23,1970-01-01T14:00Z,0.3556016438356164,0.2418,1.3828,0.1098
23,1970-01-01T14:15Z,0.35032219178082186,0.2493,1.4458,0.1063
23,1970-01-01T14:30Z,0.3548394520547943,0.2494,1.4548,0.108
23,1970-01-01T14:45Z,0.35276246575342474,0.2482,1.3954,0.1094
23,1970-01-01T15:00Z,0.3669389041095891,0.2618,1.6052,0.1148
23,1970-01-01T15:15Z,0.4042098630136986,0.3144,1.7255,0.1205
23,1970-01-01T15:30Z,0.41287095890410913,0.31,2.116,0.1162
23,1970-01-01T15:45Z,0.43045616438356155,0.3216,1.7177,0.1158
23,1970-01-01T16:00Z,0.44608986301369824,0.3344,1.6202,0.135
23,1970-01-01T16:15Z,0.4917928767123291,0.4002,1.5432,0.1204
23,1970-01-01T16:30Z,0.49949972602739723,0.4163,1.6277,0.1168
23,1970-01-01T16:45Z,0.5182843835616439,0.4367,1.7656,0.1549
23,1970-01-01T17:00Z,0.54123397260274,0.4685,1.6981,0.1634
23,1970-01-01T17:15Z,0.5734747945205478,0.5026,1.7169,0.1588
23,1970-01-01T17:30Z,0.5643158904109592,0.4859,1.7582,0.1696
23,1970-01-01T17:45Z,0.5555276712328768,0.4815,1.5171,0.1755
23,1970-01-01T18:00Z,0.5707791780821915,0.4948,1.6453,0.2062
23,1970-01-01T18:15Z,0.5800216438356164,0.5066,1.9757,0.1976
23,1970-01-01T18:30Z,0.584478082191781,0.5063,1.6779,0.2233
23,1970-01-01T18:45Z,0.5876139726027403,0.5086,1.7346,0.206
23,1970-01-01T19:00Z,0.5903301369863012,0.5111,1.6966,0.2099
23,1970-01-01T19:15Z,0.5912057534246574,0.5024,1.7996,0.2517
23,1970-01-01T19:30Z,0.5696651098901097,0.50085,1.8463,0.2418
23,1970-01-01T19:45Z,0.5759851648351653,0.5092,1.6043,0.2632
23,1970-01-01T20:00Z,0.5766587912087913,0.5163,1.6055,0.2395
23,1970-01-01T20:15Z,0.5636692307692307,0.5016499999999999,1.8407,0.2213
23,1970-01-01T20:30Z,0.5660538461538464,0.48805,1.7219,0.2581
23,1970-01-01T20:45Z,0.5721700549450548,0.497,1.7246,0.2377
23,1970-01-01T21:00Z,0.5575549450549449,0.4901,1.599,0.2264
23,1970-01-01T21:15Z,0.5614752747252745,0.4842,1.8546,0.2293
23,1970-01-01T21:30Z,0.5580013736263739,0.4872,1.7112,0.2003
23,1970-01-01T21:45Z,0.5752467032967034,0.5034000000000001,1.7476,0.2209
23,1970-01-01T22:00Z,0.578100824175824,0.4874,2.0377,0.2138
23,1970-01-01T22:15Z,0.5995969780219783,0.5105,1.9041,0.238
23,1970-01-01T22:30Z,0.5942354395604399,0.50105,1.9815,0.2419
23,1970-01-01T22:45Z,0.6013986263736263,0.5161,1.9894,0.2111
23,1970-01-01T23:00Z,0.5937618131868128,0.5085500000000001,1.8594,0.2156
23,1970-01-01T23:15Z,0.6011909340659338,0.5258,2.0246,0.2244
23,1970-01-01T23:30Z,0.6011458791208794,0.50945,1.9508,0.2217
23,1970-01-01T23:45Z,0.6040189560439561,0.49985,1.8523,0.1962
23,1970-01-02,0.5888321428571435,0.49045,1.8151,0.21
23,1970-01-02T00:15Z,0.5903653846153841,0.50085,1.7953,0.2264
23,1970-01-02T00:30Z,0.590870054945055,0.49645,1.7188,0.2295
23,1970-01-02T00:45Z,0.5863510989010985,0.49015,1.7538,0.2047
23,1970-01-02T01:00Z,0.5987392857142853,0.5068,1.613,0.203
23,1970-01-02T01:15Z,0.5980486263736262,0.4888,1.725,0.2233
23,1970-01-02T01:30Z,0.6042909340659341,0.49475,1.7059,0.2254
23,1970-01-02T01:45Z,0.5996796703296708,0.49505,1.8936,0.1875
23,1970-01-02T02:00Z,0.6099447802197799,0.51205,1.8203,0.2083
23,1970-01-02T02:15Z,0.6250178571428573,0.5254,1.8552,0.2255
23,1970-01-02T02:30Z,0.6478423076923077,0.5396000000000001,1.9015,0.2367
23,1970-01-02T02:45Z,0.6603443835616436,0.5557,2.4733,0.2358
23,1970-01-02T03:00Z,0.6772378082191781,0.5865,1.9176,0.2457
23,1970-01-02T03:15Z,0.6935701369863014,0.6184,1.9792,0.2929
23,1970-01-02T03:30Z,0.7140517808219181,0.6376,1.853,0.2638
23,1970-01-02T03:45Z,0.7287956164383559,0.6548,1.7962,0.3085
23,1970-01-02T04:00Z,0.7638827397260273,0.6943,1.7471,0.3312
23,1970-01-02T04:15Z,0.7874772602739721,0.7193,1.8211,0.3728
23,1970-01-02T04:30Z,0.8036260273972597,0.7404,1.9796,0.3496
23,1970-01-02T04:45Z,0.8137238356164385,0.7327,2.0224,0.3928
23,1970-01-01T05:00Z,0.825390684931507,0.7561,2.2844,0.3774
23,1970-01-01T05:15Z,0.8355506849315061,0.7785,2.1998,0.3955
23,1970-01-01T05:30Z,0.8383682191780821,0.7754,2.417,0.389
23,1970-01-01T05:45Z,0.8353665753424658,0.7682,2.3725,0.3642
23,1970-01-01T06:00Z,0.8433928767123287,0.7682,2.3425,0.3067
23,1970-01-01T06:15Z,0.8533410958904122,0.7644,2.1651,0.2943
23,1970-01-01T06:30Z,0.8616117808219178,0.7909,2.49,0.3448
23,1970-01-01T06:45Z,0.8450534246575344,0.7695,2.2035,0.3191
23,1970-01-01T07:00Z,0.8548201101928368,0.7824,2.0663,0.3716
23,1970-01-01T07:15Z,0.8370140495867762,0.7421,2.3638,0.3802
23,1970-01-01T07:30Z,0.8209548209366397,0.7334,2.164,0.3655
23,1970-01-01T07:45Z,0.8097190082644623,0.7197,2.1814,0.3556
23,1970-01-01T08:00Z,0.7852147138964574,0.6895,2.0896,0.3197
23,1970-01-01T08:15Z,0.7552299727520438,0.6662,2.0934,0.2996
23,1970-01-01T08:30Z,0.7153994550408721,0.6249,2.1316,0.2895
23,1970-01-01T08:45Z,0.6886692098092642,0.6018,2.1659,0.2517
23,1970-01-01T09:00Z,0.6567021917808226,0.5656,1.9152,0.2334
23,1970-01-01T09:15Z,0.622172602739726,0.5352,1.7572,0.2346
23,1970-01-01T09:30Z,0.591053150684931,0.5097,1.7727,0.2023
23,1970-01-01T09:45Z,0.5598120547945206,0.4695,1.8183,0.2212
24,1970-01-01T10:00Z,0.6506397260273971,0.5899,1.5457,0.3139
24,1970-01-01T10:15Z,0.6173528767123287,0.5381,1.4791,0.2736
24,1970-01-01T10:30Z,0.588352602739726,0.5041,1.5099,0.2768
24,1970-01-01T10:45Z,0.5749712328767126,0.4977,1.4187,0.2964
24,1970-01-01T11:00Z,0.55415698630137,0.4762,1.4094,0.2795
24,1970-01-01T11:15Z,0.5406306849315068,0.4548,1.3167,0.2586
24,1970-01-01T11:30Z,0.5288597260273972,0.4408,1.4755,0.2636
24,1970-01-01T11:45Z,0.5100745205479447,0.4263,1.3299,0.2553
24,1970-01-01T12:00Z,0.5061452054794529,0.4147,1.5252,0.2742
24,1970-01-01T12:15Z,0.499792602739726,0.416,1.3404,0.2655
24,1970-01-01T12:30Z,0.497618904109589,0.4092,1.4081,0.2591
24,1970-01-01T12:45Z,0.4939260273972602,0.4036,1.3664,0.2617
24,1970-01-01T13:00Z,0.49005095890410993,0.3999,1.3333,0.2647
24,1970-01-01T13:15Z,0.48893315068493126,0.4051,1.3058,0.2517
24,1970-01-01T13:30Z,0.4827493150684933,0.4013,1.3753,0.242
24,1970-01-01T13:45Z,0.4846964383561642,0.403,1.2743,0.2498
24,1970-01-01T14:00Z,0.4840956164383561,0.3975,1.2532,0.2672
24,1970-01-01T14:15Z,0.4817200000000001,0.3993,1.3028,0.2625
24,1970-01-01T14:30Z,0.4878079452054794,0.4072,1.4041,0.257
24,1970-01-01T14:45Z,0.48526630136986254,0.4009,1.3757,0.2418
24,1970-01-01T15:00Z,0.4865534246575338,0.4095,1.4199,0.2743
24,1970-01-01T15:15Z,0.49251972602739763,0.4065,1.2935,0.2668
24,1970-01-01T15:30Z,0.5361391780821918,0.4583,1.4426,0.2896
24,1970-01-01T15:45Z,0.543018082191781,0.4577,1.5056,0.2632
24,1970-01-01T16:00Z,0.5682657534246579,0.4922,1.5181,0.2734
24,1970-01-01T16:15Z,0.5970561643835611,0.5296,1.3877,0.2552
24,1970-01-01T16:30Z,0.6263071232876712,0.5629,1.2929,0.2974
24,1970-01-01T16:45Z,0.6308904109589041,0.5684,1.4127,0.2889
24,1970-01-01T17:00Z,0.6548435616438363,0.5977,1.61,0.2811
24,1970-01-01T17:15Z,0.6720602739726032,0.6144,1.6819,0.3009
24,1970-01-01T17:30Z,0.6846350684931501,0.6294,1.5217,0.3277
24,1970-01-01T17:45Z,0.6924753424657533,0.6218,1.7154,0.3682
24,1970-01-01T18:00Z,0.6880394520547948,0.6267,1.5471,0.3592
24,1970-01-01T18:15Z,0.6997394520547947,0.6385,1.6543,0.3201
24,1970-01-01T18:30Z,0.7149391780821919,0.6427,1.7086,0.3458
24,1970-01-01T18:45Z,0.7008972602739726,0.6426,1.6067,0.3485
24,1970-01-01T19:00Z,0.7089561643835615,0.649,1.57,0.3334
24,1970-01-01T19:15Z,0.6950816438356163,0.6204,1.6297,0.3661
24,1970-01-01T19:30Z,0.7040550684931505,0.6433,1.6834,0.3272
24,1970-01-01T19:45Z,0.7075956164383563,0.6512,1.6459,0.3073
24,1970-01-01T20:00Z,0.6968665753424661,0.6317,1.7152,0.3235
24,1970-01-01T20:15Z,0.7072057534246577,0.6417,1.7036,0.3016
24,1970-01-01T20:30Z,0.7033619178082184,0.6425,1.7551,0.3206
24,1970-01-01T20:45Z,0.6941328767123285,0.6283,1.8166,0.3181
24,1970-01-01T21:00Z,0.6955175342465749,0.6237,1.8253,0.3003
24,1970-01-01T21:15Z,0.6979495890410957,0.6317,1.8254,0.2814
24,1970-01-01T21:30Z,0.7035383561643839,0.6454,1.6353,0.3292
24,1970-01-01T21:45Z,0.6991564383561648,0.6324,1.7978,0.3332
24,1970-01-01T22:00Z,0.6976504109589038,0.6184,2.0223,0.3191
24,1970-01-01T22:15Z,0.703642739726028,0.6301,1.9289,0.3004
24,1970-01-01T22:30Z,0.696724931506849,0.6135,1.9103,0.3167
24,1970-01-01T22:45Z,0.7000476712328767,0.6257,1.7816,0.3553
24,1970-01-01T23:00Z,0.7016487671232876,0.6314,1.8769,0.347
24,1970-01-01T23:15Z,0.6969430136986308,0.6252,1.9028,0.3391
24,1970-01-01T23:30Z,0.6940794520547944,0.6174,2.0152,0.3084
24,1970-01-01T23:45Z,0.6949673972602742,0.6229,1.8526,0.3392
24,1970-01-02,0.6855043835616434,0.6136,1.9088,0.3305
24,1970-01-02T00:15Z,0.6787353424657542,0.6055,1.7776,0.3336
24,1970-01-02T00:30Z,0.6850197260273974,0.596,1.7686,0.3326
24,1970-01-02T00:45Z,0.6811994520547949,0.6071,1.7814,0.299
24,1970-01-02T01:00Z,0.6848421917808217,0.6019,1.532,0.3263
24,1970-01-02T01:15Z,0.6972561643835615,0.6076,1.6662,0.3125
24,1970-01-02T01:30Z,0.7000232876712331,0.6062,1.6734,0.3453
24,1970-01-02T01:45Z,0.7166764383561646,0.6391,1.9728,0.3396
24,1970-01-02T02:00Z,0.7323794520547945,0.6452,1.9726,0.3298
24,1970-01-02T02:15Z,0.7471112328767127,0.6563,1.9755,0.3298
24,1970-01-02T02:30Z,0.7671750684931504,0.6835,1.7958,0.3298
24,1970-01-02T02:45Z,0.7962706849315077,0.7159,1.9207,0.3815
24,1970-01-02T03:00Z,0.8204624657534243,0.7375,1.948,0.3821
24,1970-01-02T03:15Z,0.8494821917808222,0.7794,1.9513,0.3756
24,1970-01-02T03:30Z,0.8821887671232878,0.8097,1.9822,0.4172
24,1970-01-02T03:45Z,0.9075202739726027,0.8361,1.9159,0.4022
24,1970-01-02T04:00Z,0.9363123287671229,0.8886,1.9496,0.4341
24,1970-01-02T04:15Z,0.957507945205479,0.9176,1.9344,0.4311
24,1970-01-02T04:30Z,0.9741082191780828,0.9314,2.0801,0.4447
24,1970-01-02T04:45Z,0.9877435616438357,0.9357,1.8751,0.4347
24,1970-01-01T05:00Z,1.0040378082191783,0.9566,2.1369,0.4283
24,1970-01-01T05:15Z,1.0227690410958898,0.9782,2.1118,0.4667
24,1970-01-01T05:30Z,1.0330367123287667,0.9827,2.2102,0.4237
24,1970-01-01T05:45Z,1.0497857534246575,1.0119,2.001,0.4462
24,1970-01-01T06:00Z,1.0568915068493152,1.0106,2.196,0.4159
24,1970-01-01T06:15Z,1.0539712328767115,1.0024,2.3788,0.4252
24,1970-01-01T06:30Z,1.0446273972602733,0.9968,2.3295,0.5195
24,1970-01-01T06:45Z,1.0377846575342469,0.9771,2.1543,0.4202
24,1970-01-01T07:00Z,1.0268462809917354,0.9662,2.2582,0.3886
24,1970-01-01T07:15Z,0.9986110192837465,0.9281,2.2121,0.4126
24,1970-01-01T07:30Z,0.9684589531680448,0.9104,2.1003,0.4082
24,1970-01-01T07:45Z,0.9418407713498623,0.8825,2.1135,0.3904
24,1970-01-01T08:00Z,0.9038528610354225,0.8462,2.3659,0.3835
24,1970-01-01T08:15Z,0.8801885558583117,0.8112,2.1976,0.3844
24,1970-01-01T08:30Z,0.8393427792915531,0.789,1.8863,0.3785
24,1970-01-01T08:45Z,0.8058610354223432,0.7607,1.8166,0.338
24,1970-01-01T09:00Z,0.7667608219178084,0.7143,1.85,0.3394
24,1970-01-01T09:15Z,0.7312041095890413,0.6806,1.7426,0.3156
24,1970-01-01T09:30Z,0.7085490410958908,0.6557,1.5967,0.312
24,1970-01-01T09:45Z,0.6833400000000001,0.6185,1.6464,0.3031
25,1970-01-01T10:00Z,0.8137520547945204,0.7475,1.9649,0.3246
25,1970-01-01T10:15Z,0.7801975342465747,0.7266,2.2229,0.3039
25,1970-01-01T10:30Z,0.7735928767123286,0.6991,2.2299,0.3299
25,1970-01-01T10:45Z,0.7328706849315071,0.6545,2.2304,0.3178
25,1970-01-01T11:00Z,0.7231745205479451,0.6524,2.0177,0.3007
25,1970-01-01T11:15Z,0.6924186301369865,0.6322,2.1366,0.2949
25,1970-01-01T11:30Z,0.6877665753424663,0.6157,2.04,0.3014
25,1970-01-01T11:45Z,0.6666778082191779,0.6108,2.0393,0.2823
25,1970-01-01T12:00Z,0.6478057534246578,0.5827,1.9597,0.299
25,1970-01-01T12:15Z,0.6358232876712336,0.5792,2.3708,0.2884
25,1970-01-01T12:30Z,0.6348131506849316,0.5689,1.8562,0.2932
25,1970-01-01T12:45Z,0.6070936986301367,0.5443,2.0809,0.2716
25,1970-01-01T13:00Z,0.6124684931506856,0.5463,1.7241,0.2669
25,1970-01-01T13:15Z,0.6115506849315067,0.5372,2.282,0.2722
25,1970-01-01T13:30Z,0.6065997260273976,0.5382,2.0453,0.2776
25,1970-01-01T13:45Z,0.5933709589041096,0.5299,2.1384,0.2603
25,1970-01-01T14:00Z,0.5975180821917807,0.536,1.8368,0.2591
25,1970-01-01T14:15Z,0.599138082191781,0.5364,1.9568,0.2709
25,1970-01-01T14:30Z,0.6042487671232876,0.5457,1.8889,0.2416
25,1970-01-01T14:45Z,0.5988438356164381,0.5379,1.8602,0.2509
25,1970-01-01T15:00Z,0.6002473972602741,0.5454,1.7411,0.2914
25,1970-01-01T15:15Z,0.6131128767123282,0.5678,1.941,0.2879
25,1970-01-01T15:30Z,0.6408520547945209,0.5969,1.8406,0.2678
25,1970-01-01T15:45Z,0.6538416438356165,0.6129,1.7571,0.2738
25,1970-01-01T16:00Z,0.6851989041095888,0.6488,1.988,0.259
25,1970-01-01T16:15Z,0.7119972602739731,0.681,1.748,0.2901
25,1970-01-01T16:30Z,0.7127473972602741,0.6881,1.6026,0.2963
25,1970-01-01T16:45Z,0.7380435616438356,0.7114,1.6009,0.3231
25,1970-01-01T17:00Z,0.7396364383561651,0.6897,1.9145,0.3281
25,1970-01-01T17:15Z,0.7472873972602726,0.6906,1.8938,0.3611
25,1970-01-01T17:30Z,0.7682709589041095,0.7127,1.8935,0.3553
25,1970-01-01T17:45Z,0.770178356164383,0.7224,1.6597,0.3508
25,1970-01-01T18:00Z,0.7661435616438361,0.7028,1.794,0.3994
25,1970-01-01T18:15Z,0.7772498630136997,0.7206,1.7092,0.391
25,1970-01-01T18:30Z,0.7879123287671238,0.7214,1.9076,0.3452
