resolution,AGNo,timeOfDay,kWAvg,kWMedian,kWMin,kWMax,kVARAvg,kVARMedian,kVARMin,kVARMax
15,21,1970-01-01T08:45Z,0.2793311475409837,0.21375,0.1326,1.0264,-0.03772185792349731,-0.0524,-0.1214,0.182
15,21,1970-01-01T09:00Z,0.2791328767123288,0.2152,0.1197,1.1575,-0.03749780821917808,-0.0528,-0.1269,0.168
15,21,1970-01-01T09:15Z,0.27298630136986307,0.2096,0.1306,1.0189,-0.04075150684931506,-0.0551,-0.1298,0.1628
15,21,1970-01-01T09:30Z,0.27217780821917825,0.2128,0.1228,1.2261,-0.04132027397260274,-0.0527,-0.1311,0.2492
15,21,1970-01-01T09:45Z,0.2793153424657534,0.2114,0.1253,0.9207,-0.03796164383561643,-0.0523,-0.1379,0.2039
15,21,1970-01-01T10:00Z,0.27564547945205475,0.214,0.1183,0.9044,-0.041176164383561614,-0.0529,-0.1242,0.1784
15,21,1970-01-01T10:15Z,0.2802336986301371,0.2225,0.1151,0.9464,-0.03983123287671232,-0.0531,-0.1232,0.159
15,21,1970-01-01T10:30Z,0.2846547945205482,0.2241,0.1087,0.9997,-0.04018520547945203,-0.052,-0.1535,0.1893
15,21,1970-01-01T10:45Z,0.2980493150684932,0.241,0.1299,0.9039,-0.042517534246575346,-0.0547,-0.1555,0.1529
15,21,1970-01-01T11:00Z,0.30961917808219186,0.2607,0.1245,1.1515,-0.045584931506849335,-0.0577,-0.1345,0.2269
15,21,1970-01-01T11:15Z,0.3253131506849316,0.2832,0.1388,1.0476,-0.049647671232876736,-0.0611,-0.1441,0.1347
15,21,1970-01-01T11:30Z,0.3610808219178079,0.3263,0.1365,1.0224,-0.05110958904109585,-0.0646,-0.1621,0.1347
15,21,1970-01-01T11:45Z,0.40272630136986304,0.3661,0.1194,0.9612,-0.05099890410958903,-0.0629,-0.159,0.1389
15,21,1970-01-01T12:00Z,0.45474849315068505,0.4258,0.1317,1.1796,-0.05490767123287671,-0.0668,-0.1557,0.1546
15,21,1970-01-01T12:15Z,0.5284441095890408,0.5121,0.1935,1.222,-0.06109178082191782,-0.0706,-0.1892,0.1923
15,21,1970-01-01T12:30Z,0.5338884931506845,0.5114,0.1655,1.1971,-0.06559369863013699,-0.0737,-0.1961,0.2244
15,21,1970-01-01T12:45Z,0.5460569863013696,0.531,0.1441,1.175,-0.06450712328767125,-0.071,-0.2033,0.15
15,21,1970-01-01T13:00Z,0.5145794520547945,0.4888,0.1991,1.2568,-0.06715150684931506,-0.0764,-0.2153,0.1493
15,21,1970-01-01T13:15Z,0.5101276712328767,0.4803,0.2268,1.3018,-0.06475835616438357,-0.0758,-0.1865,0.2393
15,21,1970-01-01T13:30Z,0.52139698630137,0.4918,0.2218,1.0455,-0.056967945205479445,-0.061,-0.1982,0.1354
15,21,1970-01-01T13:45Z,0.5086134246575342,0.4769,0.211,1.1489,-0.06357863013698627,-0.0708,-0.1767,0.2281
15,21,1970-01-01T14:00Z,0.5175249315068493,0.5007,0.2021,1.4957,-0.06489232876712332,-0.0699,-0.1699,0.2746
15,21,1970-01-01T14:15Z,0.5003109589041096,0.4811,0.2459,1.1546,-0.06582136986301373,-0.0692,-0.2105,0.1037
15,21,1970-01-01T14:30Z,0.4934517808219183,0.4689,0.1978,1.1624,-0.0657893150684932,-0.0693,-0.1835,0.1494
15,21,1970-01-01T14:45Z,0.4943136986301369,0.4654,0.1909,1.2814,-0.0625501369863014,-0.0677,-0.1908,0.1294
15,21,1970-01-01T15:00Z,0.49503945205479455,0.4667,0.2235,1.2735,-0.06041945205479447,-0.0665,-0.1931,0.113
15,21,1970-01-01T15:15Z,0.49063506849315086,0.4642,0.1734,1.1882,-0.05807643835616438,-0.0648,-0.1841,0.1823
15,21,1970-01-01T15:30Z,0.49369175824175787,0.4597,0.1898,1.3108,-0.0509791208791209,-0.0552,-0.1839,0.1934
15,21,1970-01-01T15:45Z,0.48627307692307714,0.4504,0.2114,1.2612,-0.05044890109890113,-0.05625,-0.1916,0.1781
15,21,1970-01-01T16:00Z,0.4894576923076925,0.4508,0.1927,1.3736,-0.047759340659340684,-0.05255,-0.2062,0.1805
15,21,1970-01-01T16:15Z,0.4948695054945055,0.45189999999999997,0.1943,1.3239,-0.04638021978021977,-0.05575,-0.1727,0.2169
15,21,1970-01-01T16:30Z,0.4935815934065935,0.45785,0.1615,1.6511,-0.04478104395604396,-0.0505,-0.1804,0.1727
15,21,1970-01-01T16:45Z,0.5043865384615382,0.46405,0.1798,1.4361,-0.04290851648351646,-0.0479,-0.2119,0.2383
15,21,1970-01-01T17:00Z,0.5029255494505492,0.46435,0.1695,1.6312,-0.04316923076923075,-0.0511,-0.171,0.206
15,21,1970-01-01T17:15Z,0.4970280219780219,0.46545000000000003,0.1782,1.7615,-0.038993956043956016,-0.0482,-0.1665,0.236
15,21,1970-01-01T17:30Z,0.4855348901098902,0.45694999999999997,0.2009,1.3717,-0.04175824175824174,-0.04825,-0.1826,0.2085
15,21,1970-01-01T17:45Z,0.4970228021978023,0.45740000000000003,0.1811,1.5731,-0.039986263736263745,-0.0471,-0.18,0.1837
15,21,1970-01-01T18:00Z,0.4996631868131869,0.45055,0.1822,1.675,-0.039418956043956045,-0.04795,-0.1537,0.2085
15,21,1970-01-01T18:15Z,0.4877142857142857,0.44445,0.1893,1.8188,-0.04548626373626375,-0.05385,-0.1992,0.2753
15,21,1970-01-01T18:30Z,0.4836195054945055,0.43935,0.1734,1.7324,-0.04581373626373625,-0.05465,-0.1751,0.2572
15,21,1970-01-01T18:45Z,0.47918241758241775,0.4373,0.1588,1.4743,-0.04193131868131866,-0.05185,-0.1572,0.1929
15,21,1970-01-01T19:00Z,0.4793590659340658,0.43010000000000004,0.1449,1.416,-0.04798736263736265,-0.0573,-0.1709,0.1682
15,21,1970-01-01T19:15Z,0.46673543956043984,0.42225,0.1838,1.5528,-0.04615192307692308,-0.05545,-0.164,0.196
15,21,1970-01-01T19:30Z,0.4716184065934069,0.42164999999999997,0.1722,1.5844,-0.04945851648351651,-0.05925,-0.1487,0.2479
15,21,1970-01-01T19:45Z,0.4552898351648346,0.41125,0.1547,1.5169,-0.050230769230769245,-0.0586,-0.1849,0.2055
15,21,1970-01-01T20:00Z,0.46472060439560464,0.41025,0.168,1.7144,-0.0503903846153846,-0.06145,-0.1763,0.253
15,21,1970-01-01T20:15Z,0.4588467032967035,0.41645,0.1465,1.7346,-0.05011785714285713,-0.0587,-0.1722,0.2268
15,21,1970-01-01T20:30Z,0.4490494505494508,0.39465,0.1412,1.6282,-0.05218296703296707,-0.05985,-0.1688,0.2077
15,21,1970-01-01T20:45Z,0.44695164835164836,0.40605,0.1593,1.5494,-0.056248076923076845,-0.06075,-0.1648,0.212
15,21,1970-01-01T21:00Z,0.4656563186813185,0.4141,0.1646,1.8234,-0.05258104395604397,-0.06055,-0.1729,0.3719
15,21,1970-01-01T21:15Z,0.464176923076923,0.41675,0.1729,1.6895,-0.05733104395604395,-0.06745,-0.1686,0.2446
15,21,1970-01-01T21:30Z,0.4771140109890106,0.43255,0.188,2.0209,-0.056015109890109945,-0.06545000000000001,-0.1828,0.2628
15,21,1970-01-01T21:45Z,0.48343324175824165,0.4399,0.1927,1.8229,-0.06394999999999998,-0.07595,-0.1952,0.2086
15,21,1970-01-01T22:00Z,0.50829010989011,0.46675,0.1888,1.9104,-0.06555631868131867,-0.0746,-0.199,0.2002
15,21,1970-01-01T22:15Z,0.5310123626373628,0.48155,0.1859,1.8265,-0.0626799450549451,-0.07064999999999999,-0.196,0.2304
15,21,1970-01-01T22:30Z,0.5527645604395609,0.5038,0.2193,1.9292,-0.06568543956043955,-0.077,-0.1949,0.2048
15,21,1970-01-01T22:45Z,0.5899465753424659,0.5571,0.2171,1.8156,-0.06643452054794528,-0.0784,-0.192,0.18
15,21,1970-01-01T23:00Z,0.642601369863014,0.5988,0.2928,2.0128,-0.06474027397260276,-0.0727,-0.2004,0.2077
15,21,1970-01-01T23:15Z,0.657967397260274,0.6275,0.2541,1.9088,-0.0644695890410959,-0.0758,-0.2227,0.2168
15,21,1970-01-01T23:30Z,0.6580602739726031,0.6184,0.237,2.0205,-0.06582821917808215,-0.0738,-0.2269,0.2085
15,21,1970-01-01T23:45Z,0.6818909589041098,0.6261,0.2688,1.9935,-0.06596301369863017,-0.0794,-0.1878,0.2325
15,21,1970-01-02,0.6911679452054793,0.6491,0.279,1.8084,-0.06404246575342468,-0.0753,-0.2115,0.2259
15,21,1970-01-02T00:15Z,0.6715882191780822,0.6244,0.2581,1.724,-0.06590986301369861,-0.0766,-0.1897,0.206
15,21,1970-01-02T00:30Z,0.6755726027397257,0.6501,0.2617,1.7098,-0.06457342465753423,-0.0759,-0.2189,0.164
15,21,1970-01-02T00:45Z,0.6776641095890414,0.6348,0.3273,1.7133,-0.061120273972602696,-0.0704,-0.1702,0.1581
15,21,1970-01-02T01:00Z,0.6751561643835614,0.6352,0.2966,1.6659,-0.057794520547945205,-0.0672,-0.1799,0.2102
15,21,1970-01-02T01:15Z,0.7010742465753426,0.6701,0.3364,1.5337,-0.049833150684931535,-0.062,-0.2143,0.2269
15,21,1970-01-02T01:30Z,0.6997238356164381,0.6694,0.326,1.8699,-0.0432572602739726,-0.0516,-0.1825,0.2169
15,21,1970-01-02T01:45Z,0.7219501369863015,0.6966,0.3149,1.8751,-0.035106301369863056,-0.0455,-0.17,0.2318
15,21,1970-01-02T02:00Z,0.733338904109589,0.6991,0.3292,1.8247,-0.030740547945205483,-0.0448,-0.1726,0.2647
15,21,1970-01-02T02:15Z,0.733011780821918,0.6902,0.2834,2.0355,-0.029394794520547957,-0.0412,-0.1516,0.2581
15,21,1970-01-02T02:30Z,0.7035956164383559,0.6613,0.2647,1.9238,-0.026972602739726004,-0.0463,-0.1799,0.3543
15,21,1970-01-02T02:45Z,0.6746915068493151,0.6155,0.2639,1.6616,-0.024064931506849314,-0.0405,-0.1579,0.2783
15,21,1970-01-02T03:00Z,0.6533432876712324,0.5892,0.2912,1.6529,-0.023073698630136977,-0.0375,-0.1553,0.2622
15,21,1970-01-02T03:15Z,0.6257219178082192,0.563,0.249,1.6408,-0.016545205479452065,-0.0333,-0.1535,0.2825
15,21,1970-01-02T03:30Z,0.598216164383562,0.5273,0.2312,1.7433,-0.014290958904109577,-0.0306,-0.142,0.297
15,21,1970-01-02T03:45Z,0.5651093150684934,0.5037,0.2435,1.5292,-0.015461917808219166,-0.0341,-0.1416,0.2732
15,21,1970-01-02T04:00Z,0.5233580821917809,0.4692,0.2025,1.4718,-0.01703589041095891,-0.0344,-0.1377,0.2573
15,21,1970-01-02T04:15Z,0.49808219178082186,0.4318,0.1971,1.5488,-0.018985205479452066,-0.0357,-0.1302,0.26
15,21,1970-01-02T04:30Z,0.45008821917808234,0.3855,0.1956,1.2818,-0.024525205479452063,-0.0394,-0.13,0.2413
15,21,1970-01-02T04:45Z,0.4131189041095886,0.3469,0.1819,1.6555,-0.02901232876712329,-0.0468,-0.1506,0.2527
15,22,1970-01-01T05:00Z,0.4801405479452053,0.4511,0.2433,1.1504,-0.02428328767123286,-0.0288,-0.1211,0.1578
15,22,1970-01-01T05:15Z,0.44922876712328785,0.4194,0.2038,1.1128,-0.026317808219178097,-0.0292,-0.1117,0.1488
15,22,1970-01-01T05:30Z,0.423942191780822,0.3931,0.1663,1.1409,-0.02776849315068494,-0.035,-0.1516,0.1247
15,22,1970-01-01T05:45Z,0.3993545205479452,0.3727,0.2131,1.0176,-0.029497534246575315,-0.0353,-0.1088,0.0948
15,22,1970-01-01T06:00Z,0.38596448087431734,0.36319999999999997,0.1953,0.9149,-0.031091530054644823,-0.0343,-0.1366,0.0782
15,22,1970-01-01T06:15Z,0.36727650273224055,0.33515,0.1878,0.9446,-0.030012841530054644,-0.035699999999999996,-0.0989,0.1373
15,22,1970-01-01T06:30Z,0.3520098360655737,0.32075,0.1522,1.0986,-0.034116120218579245,-0.042249999999999996,-0.1026,0.1154
15,22,1970-01-01T06:45Z,0.3369819672131146,0.3097,0.1641,0.9301,-0.03522267759562843,-0.04185,-0.1637,0.1066
15,22,1970-01-01T07:00Z,0.3246517906336086,0.2975,0.1542,0.7975,-0.035430578512396706,-0.0428,-0.1132,0.1155
15,22,1970-01-01T07:15Z,0.31539146005509633,0.2916,0.16,1.0545,-0.03671845730027549,-0.0443,-0.1444,0.1197
15,22,1970-01-01T07:30Z,0.311040220385675,0.2887,0.1681,0.9459,-0.03719752066115703,-0.0447,-0.0983,0.1516
15,22,1970-01-01T07:45Z,0.3094055096418733,0.2804,0.1436,0.8333,-0.03668815426997245,-0.0436,-0.1197,0.0764
15,22,1970-01-01T08:00Z,0.3053855191256831,0.27575,0.152,0.8536,-0.036181420765027304,-0.0441,-0.1037,0.0987
15,22,1970-01-01T08:15Z,0.3085516393442622,0.28175,0.1527,0.7994,-0.036203551912568334,-0.04265,-0.109,0.1375
15,22,1970-01-01T08:30Z,0.30315792349726745,0.2738,0.1508,0.7914,-0.0368016393442623,-0.0435,-0.1131,0.1169
15,22,1970-01-01T08:45Z,0.3049598360655737,0.2815,0.1553,0.8047,-0.03681475409836067,-0.04305,-0.1071,0.1101
15,22,1970-01-01T09:00Z,0.3045547945205477,0.2813,0.1552,0.9377,-0.0362986301369863,-0.042,-0.1249,0.0954
15,22,1970-01-01T09:15Z,0.3068734246575341,0.282,0.1508,0.8017,-0.03645643835616436,-0.0433,-0.1068,0.0885
15,22,1970-01-01T09:30Z,0.3016827397260275,0.2772,0.1419,0.733,-0.03764219178082192,-0.0437,-0.1036,0.1509
15,22,1970-01-01T09:45Z,0.30361068493150717,0.2856,0.1487,0.7743,-0.03737342465753427,-0.0437,-0.0998,0.1094
15,22,1970-01-01T10:00Z,0.3017038356164381,0.282,0.1455,1.0103,-0.03633068493150685,-0.0423,-0.095,0.0742
15,22,1970-01-01T10:15Z,0.30899671232876713,0.2874,0.149,0.837,-0.035688767123287696,-0.044,-0.1045,0.0807
15,22,1970-01-01T10:30Z,0.3168334246575342,0.2952,0.1533,0.7778,-0.03677534246575343,-0.0439,-0.1051,0.113
15,22,1970-01-01T10:45Z,0.3143627397260274,0.2899,0.1444,1.0192,-0.03745095890410961,-0.045,-0.1253,0.0909
15,22,1970-01-01T11:00Z,0.3316268493150683,0.314,0.1438,1.0639,-0.03667671232876717,-0.0433,-0.1091,0.1413
15,22,1970-01-01T11:15Z,0.3416375342465753,0.3257,0.1539,0.8896,-0.03614082191780825,-0.0416,-0.1321,0.1606
15,22,1970-01-01T11:30Z,0.36720904109589053,0.3541,0.1624,0.8951,-0.03394986301369865,-0.0384,-0.1396,0.1471
15,22,1970-01-01T11:45Z,0.40791506849315073,0.4044,0.1605,1.0138,-0.030323013698630157,-0.0351,-0.1212,0.1247
15,22,1970-01-01T12:00Z,0.4565926027397259,0.432,0.1908,1.0338,-0.02216410958904109,-0.0257,-0.1058,0.1415
15,22,1970-01-01T12:15Z,0.49078931506849294,0.4835,0.1867,0.9936,-0.019499726027397267,-0.0262,-0.1392,0.1526
15,22,1970-01-01T12:30Z,0.5213189041095895,0.507,0.197,1.1373,-0.01496465753424657,-0.0188,-0.1247,0.1679
15,22,1970-01-01T12:45Z,0.5426758904109588,0.5186,0.2222,1.436,-0.007455068493150688,-0.0126,-0.1325,0.1426
15,22,1970-01-01T13:00Z,0.5497912328767123,0.5258,0.2208,1.5706,-0.0032791780821917827,-0.0078,-0.1169,0.2018
15,22,1970-01-01T13:15Z,0.5550282191780816,0.534,0.2569,1.6535,-0.000040273972602742876,-0.0041,-0.1217,0.2129
15,22,1970-01-01T13:30Z,0.5561008219178082,0.5259,0.2016,1.6558,0.004641917808219179,-0.0046,-0.1044,0.2305
15,22,1970-01-01T13:45Z,0.5597372602739725,0.5225,0.2132,1.6973,0.003951232876712332,-0.0021,-0.1423,0.2766
15,22,1970-01-01T14:00Z,0.5681912328767121,0.5461,0.2799,1.4697,0.0012520547945205514,-0.0073,-0.1127,0.1994
15,22,1970-01-01T14:15Z,0.5853884931506852,0.5505,0.233,1.4331,0.0023682191780821913,-0.0024,-0.1155,0.2199
15,22,1970-01-01T14:30Z,0.576807671232877,0.5346,0.2114,1.5155,0.0008860273972602748,-0.0044,-0.1141,0.159
15,22,1970-01-01T14:45Z,0.5929145205479455,0.5439,0.2477,1.3564,0.002859178082191775,-0.0048,-0.1124,0.183
15,22,1970-01-01T15:00Z,0.5740128767123286,0.5331,0.2272,1.4015,-0.0028276712328767105,-0.0082,-0.1395,0.155
15,22,1970-01-01T15:15Z,0.5748767123287672,0.5328,0.2424,1.3016,-0.0010778082191780862,-0.0099,-0.1708,0.2963
15,22,1970-01-01T15:30Z,0.5552670329670328,0.5091,0.228,1.3329,-0.005020054945054945,-0.01085,-0.1659,0.2
15,22,1970-01-01T15:45Z,0.5599684065934064,0.5181,0.2664,1.3887,-0.005126923076923073,-0.015349999999999999,-0.1332,0.1857
15,22,1970-01-01T16:00Z,0.5518656593406593,0.5,0.2356,1.3288,-0.004403296703296706,-0.012199999999999999,-0.1117,0.258
15,22,1970-01-01T16:15Z,0.5517335164835164,0.49805,0.1912,1.4375,-0.0038623626373626404,-0.0121,-0.1239,0.1763
15,22,1970-01-01T16:30Z,0.5412041208791212,0.4859,0.2118,1.6215,-0.005299450549450551,-0.01395,-0.1302,0.2661
15,22,1970-01-01T16:45Z,0.5363043956043955,0.4818,0.2313,1.6636,-0.0035508241758241727,-0.0119,-0.1062,0.2179
15,22,1970-01-01T17:00Z,0.5315986263736263,0.47409999999999997,0.2413,1.6289,-0.002593406593406598,-0.0069,-0.1281,0.2098
15,22,1970-01-01T17:15Z,0.5219543956043955,0.4658,0.2409,1.1967,0.001954395604395608,-0.00555,-0.1155,0.3738
15,22,1970-01-01T17:30Z,0.5327236263736264,0.487,0.2223,1.3132,0.0011291208791208748,-0.00425,-0.1089,0.1876
15,22,1970-01-01T17:45Z,0.5278225274725274,0.4681,0.2118,1.4686,-0.0009258241758241807,-0.009850000000000001,-0.0981,0.2176
15,22,1970-01-01T18:00Z,0.5092293956043955,0.45709999999999995,0.1975,1.5087,-0.007058241758241769,-0.0142,-0.0925,0.1946
15,22,1970-01-01T18:15Z,0.5143500000000001,0.4657,0.2235,1.3227,-0.009049175824175828,-0.01545,-0.1148,0.1469
15,22,1970-01-01T18:30Z,0.5177008241758242,0.47765,0.2396,1.3509,-0.007133516483516488,-0.01125,-0.1179,0.1555
15,22,1970-01-01T18:45Z,0.5244263736263736,0.4768,0.2182,1.291,-0.008003571428571436,-0.01395,-0.1162,0.1692
15,22,1970-01-01T19:00Z,0.5266901098901101,0.48995,0.2463,1.2593,-0.004289010989010987,-0.0108,-0.1153,0.308
15,22,1970-01-01T19:15Z,0.526272527472528,0.48065,0.231,1.4117,-0.0083684065934066,-0.01395,-0.1498,0.1922
15,22,1970-01-01T19:30Z,0.5242376373626377,0.47905,0.2091,1.7523,-0.01057417582417583,-0.01815,-0.1268,0.2521
15,22,1970-01-01T19:45Z,0.5236574175824177,0.47875,0.2328,1.6557,-0.011912912087912085,-0.0199,-0.1286,0.2218
15,22,1970-01-01T20:00Z,0.5132703296703298,0.46385,0.2466,1.4998,-0.012326923076923072,-0.019950000000000002,-0.1238,0.2136
15,22,1970-01-01T20:15Z,0.5136412087912087,0.46795,0.2192,1.6472,-0.011600274725274728,-0.02055,-0.1204,0.2303
15,22,1970-01-01T20:30Z,0.5292195054945051,0.47195,0.2247,1.465,-0.015231318681318684,-0.025599999999999998,-0.1305,0.2162
15,22,1970-01-01T20:45Z,0.5268697802197801,0.47215,0.196,1.9474,-0.01351043956043954,-0.0224,-0.1087,0.2871
15,22,1970-01-01T21:00Z,0.5387024725274723,0.49245,0.2281,1.9113,-0.012626648351648341,-0.02415,-0.1117,0.2764
15,22,1970-01-01T21:15Z,0.5527324175824182,0.5204,0.259,1.7656,-0.010123351648351642,-0.0233,-0.1254,0.2768
15,22,1970-01-01T21:30Z,0.5641263736263734,0.52365,0.207,1.7604,-0.01087692307692308,-0.02055,-0.111,0.2011
15,22,1970-01-01T21:45Z,0.5899049450549454,0.5423,0.254,1.9791,-0.006824450549450546,-0.01405,-0.1025,0.2902
15,22,1970-01-01T22:00Z,0.6084046703296705,0.5776,0.2366,1.9761,-0.0060788461538461595,-0.019549999999999998,-0.1008,0.3257
15,22,1970-01-01T22:15Z,0.6212730769230771,0.5839,0.2308,1.8669,-0.003730219780219784,-0.01285,-0.1099,0.2861
15,22,1970-01-01T22:30Z,0.6519173076923077,0.6262,0.2881,1.9004,0.0039571428571428605,-0.0030499999999999998,-0.1201,0.3392
15,22,1970-01-01T22:45Z,0.6700912328767129,0.6261,0.2906,2.0738,0.005927123287671239,-0.0004,-0.126,0.2865
15,22,1970-01-01T23:00Z,0.6872986301369859,0.6546,0.2701,2.0155,0.009411506849315068,0.002,-0.1196,0.2797
15,22,1970-01-01T23:15Z,0.7080813698630133,0.6776,0.327,1.9322,0.009028767123287677,0.0025,-0.1046,0.2362
15,22,1970-01-01T23:30Z,0.7161394520547949,0.699,0.2778,1.9502,0.012718356164383571,0.0124,-0.1404,0.281
15,22,1970-01-01T23:45Z,0.732829315068494,0.7134,0.2728,1.6162,0.013966575342465754,0.0092,-0.1055,0.233
15,22,1970-01-02,0.740683561643836,0.7206,0.3194,1.8832,0.015259452054794509,0.0074,-0.1103,0.2361
15,22,1970-01-02T00:15Z,0.7552961643835613,0.7188,0.3372,1.7277,0.012627397260273973,0.0086,-0.0891,0.2087
15,22,1970-01-02T00:30Z,0.7585101369863011,0.7424,0.2893,1.4646,0.01046575342465754,0.0074,-0.1024,0.2079
15,22,1970-01-02T00:45Z,0.7805583561643834,0.7532,0.2957,1.6642,0.011027945205479457,0.0056,-0.1269,0.1807
15,22,1970-01-02T01:00Z,0.7791780821917806,0.7579,0.3548,1.5868,0.011784383561643842,0.0087,-0.1141,0.2167
15,22,1970-01-02T01:15Z,0.7908265753424658,0.7718,0.3371,1.5325,0.011867397260273981,0.0049,-0.1029,0.225
15,22,1970-01-02T01:30Z,0.7924693150684928,0.7769,0.3178,1.8721,0.011070136986301372,0.0049,-0.1091,0.2308
15,22,1970-01-02T01:45Z,0.7866630136986296,0.7721,0.3569,1.7392,0.005683013698630142,-0.0028,-0.1052,0.25
15,22,1970-01-02T02:00Z,0.7991446575342468,0.7802,0.3263,1.7073,0.006976164383561639,0.0004,-0.0996,0.26
15,22,1970-01-02T02:15Z,0.7941287671232885,0.7728,0.3411,1.6648,0.006261369863013694,-0.0022,-0.1003,0.2074
15,22,1970-01-02T02:30Z,0.7865871232876719,0.7577,0.2782,1.7429,0.007538904109589037,0.0024,-0.1131,0.2082
15,22,1970-01-02T02:45Z,0.7632284931506849,0.7238,0.335,1.4127,0.005576986301369863,-0.0002,-0.1094,0.209
15,22,1970-01-02T03:00Z,0.7508964383561644,0.7167,0.3132,1.5075,0.006035342465753431,0.0018,-0.0942,0.2057
15,22,1970-01-02T03:15Z,0.717466849315069,0.689,0.318,1.5102,0.0035312328767123256,0.0004,-0.1053,0.2065
15,22,1970-01-02T03:30Z,0.6956621917808217,0.665,0.3242,1.5582,0.0014167123287671247,-0.0038,-0.127,0.213
15,22,1970-01-02T03:45Z,0.6519542465753421,0.6309,0.3239,1.5485,-0.006158904109589044,-0.0123,-0.13,0.206
15,22,1970-01-02T04:00Z,0.619769315068493,0.5897,0.3269,1.4032,-0.00979753424657534,-0.0158,-0.1169,0.1908
15,22,1970-01-02T04:15Z,0.588072328767123,0.5685,0.2913,1.426,-0.012853698630136991,-0.0171,-0.1362,0.1613
15,22,1970-01-02T04:30Z,0.5560736986301363,0.5293,0.2507,1.248,-0.014869315068493155,-0.0193,-0.1301,0.2443
15,22,1970-01-02T04:45Z,0.5186569863013696,0.497,0.271,1.2592,-0.020851232876712353,-0.0245,-0.1153,0.1363
15,23,1970-01-01T05:00Z,0.5954120547945209,0.4726,0.2334,1.9152,0.005620000000000002,-0.0187,-0.118,0.3228
15,23,1970-01-01T05:15Z,0.5677221917808223,0.4614,0.2215,1.7572,0.006066575342465746,-0.0186,-0.1148,0.2693
15,23,1970-01-01T05:30Z,0.542243835616438,0.4269,0.2023,1.7727,0.002006575342465759,-0.0203,-0.1182,0.2573
15,23,1970-01-01T05:45Z,0.5165756164383559,0.3985,0.2104,1.8183,0.0013238356164383608,-0.0242,-0.1119,0.2702
15,23,1970-01-01T06:00Z,0.5019595628415295,0.38285,0.1884,1.7352,-0.001666666666666655,-0.027950000000000003,-0.1183,0.2422
15,23,1970-01-01T06:15Z,0.4783464480874319,0.3557,0.1758,1.6437,-0.0033751366120218593,-0.028749999999999998,-0.1036,0.2402
15,23,1970-01-01T06:30Z,0.4598964480874316,0.35350000000000004,0.1561,1.5613,-0.0034953551912568345,-0.030350000000000002,-0.1105,0.2764
15,23,1970-01-01T06:45Z,0.4485816939890708,0.33705,0.1273,1.4823,-0.007234153005464484,-0.03445,-0.11,0.2824
15,23,1970-01-01T07:00Z,0.4279077134986225,0.3103,0.1448,1.6011,-0.005260606060606055,-0.0328,-0.124,0.3959
15,23,1970-01-01T07:15Z,0.40969035812672183,0.296,0.1373,1.5948,-0.0073267217630854095,-0.0346,-0.114,0.2772
15,23,1970-01-01T07:30Z,0.4064801652892562,0.2932,0.1255,1.4937,-0.008463085399449038,-0.0339,-0.1127,0.2704
15,23,1970-01-01T07:45Z,0.39506336088154276,0.2793,0.1329,1.5101,-0.008229201101928374,-0.0362,-0.1163,0.2503
15,23,1970-01-01T08:00Z,0.3833153005464479,0.2721,0.1202,1.5409,-0.010596721311475417,-0.0356,-0.1138,0.2802
15,23,1970-01-01T08:15Z,0.38028852459016366,0.26805,0.1094,1.4132,-0.010161748633879805,-0.04005,-0.1154,0.2569
15,23,1970-01-01T08:30Z,0.3751256830601091,0.26385000000000003,0.1175,1.5257,-0.009543169398907102,-0.0372,-0.1062,0.2394
15,23,1970-01-01T08:45Z,0.3701079234972678,0.25515,0.1257,1.2943,-0.012043442622950816,-0.039999999999999994,-0.1309,0.2685
15,23,1970-01-01T09:00Z,0.35698328767123283,0.2478,0.1214,1.4621,-0.013517808219178083,-0.0397,-0.1052,0.2351
15,23,1970-01-01T09:15Z,0.3591153424657532,0.2471,0.1209,1.4048,-0.01293479452054794,-0.0404,-0.1084,0.2933
15,23,1970-01-01T09:30Z,0.3499136986301371,0.2446,0.108,1.3122,-0.01333260273972603,-0.0409,-0.0955,0.237
15,23,1970-01-01T09:45Z,0.34729260273972606,0.2341,0.1094,1.363,-0.015577808219178074,-0.042,-0.1179,0.2506
15,23,1970-01-01T10:00Z,0.350361095890411,0.2333,0.1098,1.3828,-0.014890136986301367,-0.0452,-0.1,0.3453
15,23,1970-01-01T10:15Z,0.3483101369863016,0.2452,0.1063,1.4458,-0.015455890410958892,-0.0434,-0.097,0.2683
15,23,1970-01-01T10:30Z,0.3587364383561642,0.25,0.1162,1.4548,-0.016339452054794524,-0.0464,-0.1374,0.2572
15,23,1970-01-01T10:45Z,0.3607693150684933,0.254,0.1158,1.3954,-0.018021095890410954,-0.0449,-0.1196,0.2758
15,23,1970-01-01T11:00Z,0.38589589041095906,0.2915,0.135,1.6052,-0.018012602739726047,-0.0477,-0.1434,0.2445
15,23,1970-01-01T11:15Z,0.44272602739726075,0.3726,0.1204,1.7255,-0.017000821917808197,-0.0432,-0.1523,0.3868
15,23,1970-01-01T11:30Z,0.4399284931506847,0.3396,0.1168,2.116,-0.01850383561643834,-0.0457,-0.1307,0.2573
15,23,1970-01-01T11:45Z,0.46726328767123276,0.3729,0.1549,1.7177,-0.014704931506849315,-0.0426,-0.1116,0.3089
15,23,1970-01-01T12:00Z,0.47643342465753424,0.3838,0.1634,1.6202,-0.0221082191780822,-0.0516,-0.1296,0.3577
